horizon,num_guards,reuse_bias,seed,method,expected_cost,expected_failures,representation_size,relevant_guards
32,8,0.85,3,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,3,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,4,linear_default,62.6000,6.3700,32.0,8
32,8,0.85,4,replan_on_failure,75.3400,6.3700,32.0,8
32,8,0.85,4,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,4,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,4,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,5,linear_default,61.9100,5.8900,32.0,8
32,8,0.85,5,replan_on_failure,73.6900,5.8900,32.0,8
32,8,0.85,5,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,5,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,5,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,6,linear_default,59.8500,6.0650,32.0,8
32,8,0.85,6,replan_on_failure,71.9800,6.0650,32.0,8
32,8,0.85,6,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,6,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,6,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,7,linear_default,58.3700,5.7400,32.0,8
32,8,0.85,7,replan_on_failure,69.8500,5.7400,32.0,8
32,8,0.85,7,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,7,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,7,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,8,linear_default,61.0100,5.5150,32.0,8
32,8,0.85,8,replan_on_failure,72.0400,5.5150,32.0,8
32,8,0.85,8,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,8,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,8,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,9,linear_default,56.8900,5.8200,32.0,8
32,8,0.85,9,replan_on_failure,68.5300,5.8200,32.0,8
32,8,0.85,9,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,9,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,9,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,10,linear_default,56.7100,5.6750,32.0,7
32,8,0.85,10,replan_on_failure,68.0600,5.6750,32.0,7
32,8,0.85,10,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,10,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,10,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,11,linear_default,57.1000,6.0750,32.0,8
32,8,0.85,11,replan_on_failure,69.2500,6.0750,32.0,8
32,8,0.85,11,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,11,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,11,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,12,linear_default,58.6400,6.4800,32.0,8
32,8,0.85,12,replan_on_failure,71.6000,6.4800,32.0,8
32,8,0.85,12,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,12,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,12,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,13,linear_default,55.2600,4.8950,32.0,7
32,8,0.85,13,replan_on_failure,65.0500,4.8950,32.0,7
32,8,0.85,13,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,13,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,13,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,14,linear_default,56.8500,5.7050,32.0,8
32,8,0.85,14,replan_on_failure,68.2600,5.7050,32.0,8
32,8,0.85,14,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,14,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,14,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,15,linear_default,55.5200,4.8000,32.0,7
32,8,0.85,15,replan_on_failure,65.1200,4.8000,32.0,7
32,8,0.85,15,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,15,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,15,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,16,linear_default,55.3500,4.7100,32.0,8
32,8,0.85,16,replan_on_failure,64.7700,4.7100,32.0,8
32,8,0.85,16,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,16,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,16,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,17,linear_default,53.4500,4.9300,32.0,7
32,8,0.85,17,replan_on_failure,63.3100,4.9300,32.0,7
32,8,0.85,17,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,17,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,17,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,18,linear_default,58.6000,5.0450,32.0,7
32,8,0.85,18,replan_on_failure,68.6900,5.0450,32.0,7
32,8,0.85,18,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,18,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,18,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,19,linear_default,56.5100,5.6250,32.0,8
32,8,0.85,19,replan_on_failure,67.7600,5.6250,32.0,8
32,8,0.85,19,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,19,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,19,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,20,linear_default,58.5400,5.6950,32.0,8
32,8,0.85,20,replan_on_failure,69.9300,5.6950,32.0,8
32,8,0.85,20,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,20,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,20,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,21,linear_default,58.6000,5.7250,32.0,7
32,8,0.85,21,replan_on_failure,70.0500,5.7250,32.0,7
32,8,0.85,21,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,21,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,21,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,22,linear_default,56.1900,4.9400,32.0,7
32,8,0.85,22,replan_on_failure,66.0700,4.9400,32.0,7
32,8,0.85,22,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,22,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,22,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,23,linear_default,54.1100,5.0300,32.0,8
32,8,0.85,23,replan_on_failure,64.1700,5.0300,32.0,8
32,8,0.85,23,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,23,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,23,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,24,linear_default,56.8400,5.7350,32.0,7
32,8,0.85,24,replan_on_failure,68.3100,5.7350,32.0,7
32,8,0.85,24,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,24,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,24,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,25,linear_default,61.2100,5.9450,32.0,8
32,8,0.85,25,replan_on_failure,73.1000,5.9450,32.0,8
32,8,0.85,25,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,25,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,25,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,26,linear_default,58.3800,5.8250,32.0,8
32,8,0.85,26,replan_on_failure,70.0300,5.8250,32.0,8
32,8,0.85,26,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,26,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,26,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,27,linear_default,56.8200,5.4700,32.0,8
32,8,0.85,27,replan_on_failure,67.7600,5.4700,32.0,8
32,8,0.85,27,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,27,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,27,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,28,linear_default,56.1700,5.5250,32.0,8
32,8,0.85,28,replan_on_failure,67.2200,5.5250,32.0,8
32,8,0.85,28,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,28,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,28,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,29,linear_default,62.9300,6.5100,32.0,8
32,8,0.85,29,replan_on_failure,75.9500,6.5100,32.0,8
32,8,0.85,29,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,29,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,29,relevant_unshared_tree,32.6400,0.0000,8703.0,8
48,12,0.25,0,linear_default,88.7200,9.0650,48.0,12
48,12,0.25,0,replan_on_failure,106.8500,9.0650,48.0,12
48,12,0.25,0,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,0,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,0,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,1,linear_default,88.1800,8.4350,48.0,12
48,12,0.25,1,replan_on_failure,105.0500,8.4350,48.0,12
48,12,0.25,1,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,1,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,1,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,2,linear_default,86.5000,8.9850,48.0,12
48,12,0.25,2,replan_on_failure,104.4700,8.9850,48.0,12
48,12,0.25,2,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,2,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,2,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,3,linear_default,88.7600,8.4450,48.0,12
48,12,0.25,3,replan_on_failure,105.6500,8.4450,48.0,12
48,12,0.25,3,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,3,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,3,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,4,linear_default,86.9400,8.8300,48.0,12
48,12,0.25,4,replan_on_failure,104.6000,8.8300,48.0,12
48,12,0.25,4,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,4,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,4,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,5,linear_default,84.4100,7.9800,48.0,12
48,12,0.25,5,replan_on_failure,100.3700,7.9800,48.0,12
48,12,0.25,5,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,5,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,5,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,6,linear_default,82.5300,7.6500,48.0,12
48,12,0.25,6,replan_on_failure,97.8300,7.6500,48.0,12
48,12,0.25,6,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,6,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,6,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,7,linear_default,90.8400,8.4450,48.0,12
48,12,0.25,7,replan_on_failure,107.7300,8.4450,48.0,12
48,12,0.25,7,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,7,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,7,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,8,linear_default,97.6100,9.8200,48.0,12
48,12,0.25,8,replan_on_failure,117.2500,9.8200,48.0,12
48,12,0.25,8,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,8,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,8,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,9,linear_default,88.6400,8.8500,48.0,11
48,12,0.25,9,replan_on_failure,106.3400,8.8500,48.0,11
48,12,0.25,9,probe_all_tree,48.9600,0.0000,204799.0,11
48,12,0.25,9,guarded_skeleton,48.8800,0.0000,204.0,11
48,12,0.25,9,relevant_unshared_tree,48.8800,0.0000,102399.0,11
48,12,0.25,10,linear_default,87.4700,8.9500,48.0,12
48,12,0.25,10,replan_on_failure,105.3700,8.9500,48.0,12
48,12,0.25,10,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,10,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,10,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,11,linear_default,90.9900,9.7400,48.0,12
48,12,0.25,11,replan_on_failure,110.4700,9.7400,48.0,12
48,12,0.25,11,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,11,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,11,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,12,linear_default,90.9700,9.0750,48.0,12
48,12,0.25,12,replan_on_failure,109.1200,9.0750,48.0,12
48,12,0.25,12,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,12,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,12,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,13,linear_default,89.1700,9.1200,48.0,12
48,12,0.25,13,replan_on_failure,107.4100,9.1200,48.0,12
48,12,0.25,13,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,13,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,13,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,14,linear_default,88.3400,8.7750,48.0,12
48,12,0.25,14,replan_on_failure,105.8900,8.7750,48.0,12
48,12,0.25,14,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,14,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,14,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,15,linear_default,86.1300,7.9600,48.0,12
48,12,0.25,15,replan_on_failure,102.0500,7.9600,48.0,12
48,12,0.25,15,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,15,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,15,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,16,linear_default,91.6900,9.6300,48.0,12
48,12,0.25,16,replan_on_failure,110.9500,9.6300,48.0,12
48,12,0.25,16,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,16,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,16,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,17,linear_default,88.4600,8.9150,48.0,12
48,12,0.25,17,replan_on_failure,106.2900,8.9150,48.0,12
48,12,0.25,17,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,17,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,17,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,18,linear_default,89.3200,8.1700,48.0,12
48,12,0.25,18,replan_on_failure,105.6600,8.1700,48.0,12
48,12,0.25,18,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,18,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,18,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,19,linear_default,92.6100,9.4000,48.0,12
48,12,0.25,19,replan_on_failure,111.4100,9.4000,48.0,12
48,12,0.25,19,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,19,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,19,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,20,linear_default,94.8200,9.1000,48.0,12
48,12,0.25,20,replan_on_failure,113.0200,9.1000,48.0,12
48,12,0.25,20,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,20,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,20,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,21,linear_default,91.4700,8.9450,48.0,12
48,12,0.25,21,replan_on_failure,109.3600,8.9450,48.0,12
48,12,0.25,21,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,21,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,21,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,22,linear_default,89.9300,9.5550,48.0,12
48,12,0.25,22,replan_on_failure,109.0400,9.5550,48.0,12
48,12,0.25,22,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,22,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,22,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,23,linear_default,93.3500,9.6500,48.0,12
48,12,0.25,23,replan_on_failure,112.6500,9.6500,48.0,12
48,12,0.25,23,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,23,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,23,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,24,linear_default,90.1600,8.2600,48.0,12
48,12,0.25,24,replan_on_failure,106.6800,8.2600,48.0,12
48,12,0.25,24,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,24,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,24,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,25,linear_default,95.7000,9.2150,48.0,12
48,12,0.25,25,replan_on_failure,114.1300,9.2150,48.0,12
48,12,0.25,25,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,25,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,25,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,26,linear_default,91.7800,8.8300,48.0,12
48,12,0.25,26,replan_on_failure,109.4400,8.8300,48.0,12
48,12,0.25,26,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,26,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,26,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,27,linear_default,93.3500,9.6700,48.0,12
48,12,0.25,27,replan_on_failure,112.6900,9.6700,48.0,12
48,12,0.25,27,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,27,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,27,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,28,linear_default,90.4800,8.5050,48.0,12
48,12,0.25,28,replan_on_failure,107.4900,8.5050,48.0,12
48,12,0.25,28,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,28,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,28,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.25,29,linear_default,92.5600,9.2200,48.0,12
48,12,0.25,29,replan_on_failure,111.0000,9.2200,48.0,12
48,12,0.25,29,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.25,29,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.25,29,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,0,linear_default,91.2400,8.5450,48.0,12
48,12,0.55,0,replan_on_failure,108.3300,8.5450,48.0,12
48,12,0.55,0,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,0,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,0,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,1,linear_default,84.1500,8.1700,48.0,12
48,12,0.55,1,replan_on_failure,100.4900,8.1700,48.0,12
48,12,0.55,1,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,1,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,1,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,2,linear_default,90.8000,8.9350,48.0,12
48,12,0.55,2,replan_on_failure,108.6700,8.9350,48.0,12
48,12,0.55,2,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,2,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,2,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,3,linear_default,90.9100,9.3450,48.0,12
48,12,0.55,3,replan_on_failure,109.6000,9.3450,48.0,12
48,12,0.55,3,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,3,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,3,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,4,linear_default,88.9800,9.3850,48.0,12
48,12,0.55,4,replan_on_failure,107.7500,9.3850,48.0,12
48,12,0.55,4,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,4,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,4,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,5,linear_default,91.1400,9.4300,48.0,12
48,12,0.55,5,replan_on_failure,110.0000,9.4300,48.0,12
48,12,0.55,5,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,5,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,5,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,6,linear_default,92.3400,9.3650,48.0,12
48,12,0.55,6,replan_on_failure,111.0700,9.3650,48.0,12
48,12,0.55,6,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,6,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,6,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,7,linear_default,98.5000,9.3850,48.0,12
48,12,0.55,7,replan_on_failure,117.2700,9.3850,48.0,12
48,12,0.55,7,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,7,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,7,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,8,linear_default,91.3800,8.9850,48.0,12
48,12,0.55,8,replan_on_failure,109.3500,8.9850,48.0,12
48,12,0.55,8,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,8,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,8,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,9,linear_default,84.5300,7.3000,48.0,11
48,12,0.55,9,replan_on_failure,99.1300,7.3000,48.0,11
48,12,0.55,9,probe_all_tree,48.9600,0.0000,204799.0,11
48,12,0.55,9,guarded_skeleton,48.8800,0.0000,204.0,11
48,12,0.55,9,relevant_unshared_tree,48.8800,0.0000,102399.0,11
48,12,0.55,10,linear_default,86.9300,8.8200,48.0,12
48,12,0.55,10,replan_on_failure,104.5700,8.8200,48.0,12
48,12,0.55,10,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,10,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,10,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,11,linear_default,93.8100,8.9500,48.0,12
48,12,0.55,11,replan_on_failure,111.7100,8.9500,48.0,12
48,12,0.55,11,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,11,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,11,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,12,linear_default,92.4200,8.9400,48.0,12
48,12,0.55,12,replan_on_failure,110.3000,8.9400,48.0,12
48,12,0.55,12,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,12,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,12,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,13,linear_default,82.4100,7.9550,48.0,11
48,12,0.55,13,replan_on_failure,98.3200,7.9550,48.0,11
48,12,0.55,13,probe_all_tree,48.9600,0.0000,204799.0,11
48,12,0.55,13,guarded_skeleton,48.8800,0.0000,204.0,11
48,12,0.55,13,relevant_unshared_tree,48.8800,0.0000,102399.0,11
48,12,0.55,14,linear_default,90.0200,8.2850,48.0,12
48,12,0.55,14,replan_on_failure,106.5900,8.2850,48.0,12
48,12,0.55,14,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,14,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,14,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,15,linear_default,94.3500,9.9200,48.0,12
48,12,0.55,15,replan_on_failure,114.1900,9.9200,48.0,12
48,12,0.55,15,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,15,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,15,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,16,linear_default,90.6600,9.8300,48.0,12
48,12,0.55,16,replan_on_failure,110.3200,9.8300,48.0,12
48,12,0.55,16,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,16,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,16,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,17,linear_default,93.7300,9.4550,48.0,12
48,12,0.55,17,replan_on_failure,112.6400,9.4550,48.0,12
48,12,0.55,17,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,17,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,17,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,18,linear_default,87.7300,8.4300,48.0,12
48,12,0.55,18,replan_on_failure,104.5900,8.4300,48.0,12
48,12,0.55,18,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,18,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,18,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,19,linear_default,97.8000,9.4800,48.0,12
48,12,0.55,19,replan_on_failure,116.7600,9.4800,48.0,12
48,12,0.55,19,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,19,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,19,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,20,linear_default,93.6200,9.3300,48.0,12
48,12,0.55,20,replan_on_failure,112.2800,9.3300,48.0,12
48,12,0.55,20,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,20,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,20,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,21,linear_default,88.7300,9.1850,48.0,12
48,12,0.55,21,replan_on_failure,107.1000,9.1850,48.0,12
48,12,0.55,21,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,21,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,21,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,22,linear_default,93.5400,9.3600,48.0,12
48,12,0.55,22,replan_on_failure,112.2600,9.3600,48.0,12
48,12,0.55,22,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,22,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,22,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,23,linear_default,96.1400,9.4750,48.0,12
48,12,0.55,23,replan_on_failure,115.0900,9.4750,48.0,12
48,12,0.55,23,probe_all_tree,48.9600,0.0000,204799.0,12
48,12,0.55,23,guarded_skeleton,48.9600,0.0000,205.0,12
48,12,0.55,23,relevant_unshared_tree,48.9600,0.0000,204799.0,12
48,12,0.55,24,linear_default,88.2200,8.8750,48.0,12
